Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: Affective_Responsiveness ,Store: Cognitive_Responsiveness ,Store: Interpersonal_Manipulation,Store: Egocentricity
9,1678360881705,09/03/2023 11:21:21,1678360881705,0,09/03/2023 11:21:21,121969,4,questionnaire-mb28,,27971366,11045,8307843,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x834,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**I find it hard to understand why some people get very upset when they lose someone close to them.**,response,value,Strongly Disagree,,,Q26_Cognitive_Responsiveness ,7,object-66,3,1,3,6
10,1678360881706,09/03/2023 11:21:21,1678360881706,0,09/03/2023 11:21:21,121969,4,questionnaire-mb28,,27971366,11045,8307843,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x834,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**I find it hard to understand why some people get very upset when they lose someone close to them.**,response,quantised,1,,,Q26_Cognitive_Responsiveness ,7,object-66,3,1,3,6
11,1678360881706,09/03/2023 11:21:21,1678360881706,0,09/03/2023 11:21:21,121969,4,questionnaire-mb28,,27971366,11045,8307843,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x834,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**Something has to benefit me otherwise it I’m not willing to do it.**,response,value,Agree,,,Q20_Egocentricity,1,object-60,3,1,3,6
12,1678360881706,09/03/2023 11:21:21,1678360881706,0,09/03/2023 11:21:21,121969,4,questionnaire-mb28,,27971366,11045,8307843,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x834,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**Something has to benefit me otherwise it I’m not willing to do it.**,response,quantised,4,,,Q20_Egocentricity,1,object-60,3,1,3,6
13,1678360881707,09/03/2023 11:21:21,1678360881707,0,09/03/2023 11:21:21,121969,4,questionnaire-mb28,,27971366,11045,8307843,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x834,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**It doesn’t really bother me to see somebody in pain.**,response,value,Disagree,,,Q25_Affective_Responsiveness,6,object-65,3,1,3,6
14,1678360881707,09/03/2023 11:21:21,1678360881707,0,09/03/2023 11:21:21,121969,4,questionnaire-mb28,,27971366,11045,8307843,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x834,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**It doesn’t really bother me to see somebody in pain.**,response,quantised,2,,,Q25_Affective_Responsiveness,6,object-65,3,1,3,6
15,1678360881708,09/03/2023 11:21:21,1678360881708,0,09/03/2023 11:21:21,121969,4,questionnaire-mb28,,27971366,11045,8307843,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x834,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,"**How others feel is irrelevant to me, as long as I feel good.**",response,value,Disagree,,,Q28_Egocentricity,9,object-68,3,1,3,6
16,1678360881708,09/03/2023 11:21:21,1678360881708,0,09/03/2023 11:21:21,121969,4,questionnaire-mb28,,27971366,11045,8307843,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x834,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,"**How others feel is irrelevant to me, as long as I feel good.**",response,quantised,2,,,Q28_Egocentricity,9,object-68,3,1,3,6
17,1678360881708,09/03/2023 11:21:21,1678360881708,0,09/03/2023 11:21:21,121969,4,questionnaire-mb28,,27971366,11045,8307843,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x834,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**I would lie to someone if this gets me what I want.**,response,value,Sometimes Agree,,,Q23_Interpersonal_Manipulation,4,object-63,3,1,3,6
18,1678360881709,09/03/2023 11:21:21,1678360881709,0,09/03/2023 11:21:21,121969,4,questionnaire-mb28,,27971366,11045,8307843,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x834,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**I would lie to someone if this gets me what I want.**,response,quantised,3,,,Q23_Interpersonal_Manipulation,4,object-63,3,1,3,6
19,1678360881709,09/03/2023 11:21:21,1678360881709,0,09/03/2023 11:21:21,121969,4,questionnaire-mb28,,27971366,11045,8307843,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x834,,PPTS-R,5,AB,BA,Page 3,okv7as,3,**I can’t really tell when someone is feeling awkward or uncomfortable.**,response,value,Disagree,,,Q14_Cognitive_Responsiveness ,5,object-44,5,4,7,9
20,1678360881709,09/03/2023 11:21:21,1678360881709,0,09/03/2023 11:21:21,121969,4,questionnaire-mb28,,27971366,11045,8307843,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x834,,PPTS-R,5,AB,BA,Page 3,okv7as,3,**I can’t really tell when someone is feeling awkward or uncomfortable.**,response,quantised,2,,,Q14_Cognitive_Responsiveness ,5,object-44,5,4,7,9
21,1678360881710,09/03/2023 11:21:21,1678360881710,0,09/03/2023 11:21:21,121969,4,questionnaire-mb28,,27971366,11045,8307843,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x834,,PPTS-R,5,AB,BA,Page 3,okv7as,3,**I can guess how people will feel in different situations.**,response,value,Agree,,,Q10_Cognitive_Responsiveness_Reverse ,1,object-40,5,4,7,9
22,1678360881710,09/03/2023 11:21:21,1678360881710,0,09/03/2023 11:21:21,121969,4,questionnaire-mb28,,27971366,11045,8307843,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x834,,PPTS-R,5,AB,BA,Page 3,okv7as,3,**I can guess how people will feel in different situations.**,response,quantised,4,,,Q10_Cognitive_Responsiveness_Reverse ,1,object-40,5,4,7,9
23,1678360881710,09/03/2023 11:21:21,1678360881710,0,09/03/2023 11:21:21,121969,4,questionnaire-mb28,,27971366,11045,8307843,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x834,,PPTS-R,5,AB,BA,Page 3,okv7as,3,**I don’t really feel compassion when people talk about the death of their loved ones.**,response,value,Disagree,,,Q17_Affective_Responsiveness,8,object-47,5,4,7,9
24,1678360881711,09/03/2023 11:21:21,1678360881711,0,09/03/2023 11:21:21,121969,4,questionnaire-mb28,,27971366,11045,8307843,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x834,,PPTS-R,5,AB,BA,Page 3,okv7as,3,**I don’t really feel compassion when people talk about the death of their loved ones.**,response,quantised,2,,,Q17_Affective_Responsiveness,8,object-47,5,4,7,9
25,1678360881711,09/03/2023 11:21:21,1678360881711,0,09/03/2023 11:21:21,121969,4,questionnaire-mb28,,27971366,11045,8307843,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 109.0.0.0,1512x982,1512x834,,PPTS-R,5,AB,BA,Page 3,okv7as,3,**I don’t feel bad when a friend is going through a tough time.**,response,value,Disagree,,,Q13_Affective_Responsiveness,4,object-43,5,4,7,9
