Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-uj56;order-jpm9;Page;Page ID;Page Counter;Question;Response Type;Key;Response;Tag;OptionOrder;Object Name;Object Number;Object ID
3;1690032430545;22/07/2023 13:27:10;1690036030545;1;22/07/2023 15:27:10;121969;7;questionnaire-igew;;30807489;63d3fc195e9138cee8dfc55d;9147331;;complete;;64bbe6f93d23c87069c50f4b;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1680x1050;1680x939;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690032453320;22/07/2023 13:27:33;1690036053320;1;22/07/2023 15:27:33;121969;7;questionnaire-igew;;30807494;5edf3a73f4a50b1de157ff46;9147327;;complete;;64bbe6fde93cf5ef99f3a94e;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x714;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;52;;;Number Entry;2;object-3
3;1690032453321;22/07/2023 13:27:33;1690036053321;1;22/07/2023 15:27:33;121969;7;questionnaire-igew;;30807494;5edf3a73f4a50b1de157ff46;9147327;;complete;;64bbe6fde93cf5ef99f3a94e;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x714;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
2;1690032466029;22/07/2023 13:27:46;1690036066029;1;22/07/2023 15:27:46;121969;7;questionnaire-igew;;30807497;5efa358d3b02ed8465b9a726;9147332;;complete;;64bbe70731ad551603b22299;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1366x768;1366x635;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;49;;;Number Entry;2;object-3
3;1690032466030;22/07/2023 13:27:46;1690036066030;1;22/07/2023 15:27:46;121969;7;questionnaire-igew;;30807497;5efa358d3b02ed8465b9a726;9147332;;complete;;64bbe70731ad551603b22299;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1366x768;1366x635;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
2;1690032489763;22/07/2023 13:28:09;1690036089763;1;22/07/2023 15:28:09;121969;7;questionnaire-igew;;30807503;5a972432873cda0001dc9321;9147333;;complete;;64bbe70a438a0ddd5d6d67fe;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1440x900;1440x821;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;51;;;Number Entry;2;object-3
3;1690032489764;22/07/2023 13:28:09;1690036089764;1;22/07/2023 15:28:09;121969;7;questionnaire-igew;;30807503;5a972432873cda0001dc9321;9147333;;complete;;64bbe70a438a0ddd5d6d67fe;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1440x900;1440x821;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690032548502;22/07/2023 13:29:08;1690036148502;1;22/07/2023 15:29:08;121969;7;questionnaire-igew;;30807514;602e913f090088a4ec214921;9147326;;complete;;64bbe70ba688fbdbc53e951a;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1536x864;1536x707;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;40;;;Number Entry;2;object-3
3;1690032548502;22/07/2023 13:29:08;1690036148502;1;22/07/2023 15:29:08;121969;7;questionnaire-igew;;30807514;602e913f090088a4ec214921;9147326;;complete;;64bbe70ba688fbdbc53e951a;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1536x864;1536x707;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
2;1690032551354;22/07/2023 13:29:11;1690036151354;1;22/07/2023 15:29:11;121969;7;questionnaire-igew;;30807516;5fbd51078742760e423ca825;9147335;;complete;;64bbe70a4fa04819beb7d2de;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1440x900;1425x694;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;34;;;Number Entry;2;object-3
3;1690032551355;22/07/2023 13:29:11;1690036151355;1;22/07/2023 15:29:11;121969;7;questionnaire-igew;;30807516;5fbd51078742760e423ca825;9147335;;complete;;64bbe70a4fa04819beb7d2de;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1440x900;1425x694;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
2;1690032646196;22/07/2023 13:30:46;1690036246196;1;22/07/2023 15:30:46;121969;7;questionnaire-igew;;30807529;63e6378e04ade071ebf9ff9c;9147329;;complete;;64bbe70e90d7c66e7b9fb753;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1366x768;1707x821;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
3;1690032646196;22/07/2023 13:30:46;1690036246196;1;22/07/2023 15:30:46;121969;7;questionnaire-igew;;30807529;63e6378e04ade071ebf9ff9c;9147329;;complete;;64bbe70e90d7c66e7b9fb753;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1366x768;1707x821;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;31;;;Number Entry;2;object-3
2;1690032830209;22/07/2023 13:33:50;1690036430209;1;22/07/2023 15:33:50;121969;7;questionnaire-igew;;30807561;63ee65e3470c23cb401ca89a;9147342;;complete;;64bbe6f4475f225425229577;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1920x1080;1920x929;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;30;;;Number Entry;2;object-3
3;1690032830210;22/07/2023 13:33:50;1690036430210;1;22/07/2023 15:33:50;121969;7;questionnaire-igew;;30807561;63ee65e3470c23cb401ca89a;9147342;;complete;;64bbe6f4475f225425229577;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1920x1080;1920x929;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690035510690;22/07/2023 14:18:30;1690039110690;1;22/07/2023 16:18:30;121969;7;questionnaire-igew;;30808114;63d19839498b3afe724b69d6;9147448;;complete;;64bbf1dba185a3f392b30655;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1600x900;2000x946;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;28;;;Number Entry;2;object-3
3;1690035510690;22/07/2023 14:18:30;1690039110690;1;22/07/2023 16:18:30;121969;7;questionnaire-igew;;30808114;63d19839498b3afe724b69d6;9147448;;complete;;64bbf1dba185a3f392b30655;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1600x900;2000x946;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;male;;;Text Input;3;object-4
2;1690127721347;23/07/2023 15:55:21;1690131321347;1;23/07/2023 17:55:21;121969;7;questionnaire-igew;;30816454;5ebac054d63dde03790ceef8;9149734;;complete;;64bd5b62151880f134f0c377;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 115.0.0.0;1440x900;1440x704;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;31;;;Number Entry;2;object-3
3;1690127721348;23/07/2023 15:55:21;1690131321348;1;23/07/2023 17:55:21;121969;7;questionnaire-igew;;30816454;5ebac054d63dde03790ceef8;9149734;;complete;;64bd5b62151880f134f0c377;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 115.0.0.0;1440x900;1440x704;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;female;;;Text Input;3;object-4
2;1690127748564;23/07/2023 15:55:48;1690131348564;1;23/07/2023 17:55:48;121969;7;questionnaire-igew;;30816460;63039f41fa5c21d483996be2;9149736;;complete;;64bd5b615da6b64071476007;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1536x864;1920x894;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;42;;;Number Entry;2;object-3
3;1690127748564;23/07/2023 15:55:48;1690131348564;1;23/07/2023 17:55:48;121969;7;questionnaire-igew;;30816460;63039f41fa5c21d483996be2;9149736;;complete;;64bd5b615da6b64071476007;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1536x864;1920x894;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;male;;;Text Input;3;object-4
2;1690127765019;23/07/2023 15:56:05;1690131365019;1;23/07/2023 17:56:05;121969;7;questionnaire-igew;;30816467;63c58429db2b7daf0f67d60d;9149735;;complete;;64bd5b6189291485a55369fc;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1366x657;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;54;;;Number Entry;2;object-3
3;1690127765019;23/07/2023 15:56:05;1690131365019;1;23/07/2023 17:56:05;121969;7;questionnaire-igew;;30816467;63c58429db2b7daf0f67d60d;9149735;;complete;;64bd5b6189291485a55369fc;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1366x657;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690127771505;23/07/2023 15:56:11;1690131371505;1;23/07/2023 17:56:11;121969;7;questionnaire-igew;;30816469;5cf806142780ca001a9d5cee;9149738;;complete;;64bd5b6c3cd23516e6a2230b;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1024x497;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;56;;;Number Entry;2;object-3
3;1690127771505;23/07/2023 15:56:11;1690131371505;1;23/07/2023 17:56:11;121969;7;questionnaire-igew;;30816469;5cf806142780ca001a9d5cee;9149738;;complete;;64bd5b6c3cd23516e6a2230b;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1024x497;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;female;;;Text Input;3;object-4
2;1690127784853;23/07/2023 15:56:24;1690131384853;1;23/07/2023 17:56:24;121969;7;questionnaire-igew;;30816476;5cf1824f1ae74d00015fbd39;9149739;;complete;;64bd5b6f029c4d935d475fd8;computer;Desktop or Laptop;Windows 10;Firefox 115.0;1366x768;1366x615;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;48;;;Number Entry;2;object-3
3;1690127784853;23/07/2023 15:56:24;1690131384853;1;23/07/2023 17:56:24;121969;7;questionnaire-igew;;30816476;5cf1824f1ae74d00015fbd39;9149739;;complete;;64bd5b6f029c4d935d475fd8;computer;Desktop or Laptop;Windows 10;Firefox 115.0;1366x768;1366x615;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690127884557;23/07/2023 15:58:04;1690131484557;1;23/07/2023 17:58:04;121969;7;questionnaire-igew;;30816488;63ee6ca92186ac65c4437d62;9149740;;complete;;64bd5b638ac6c9f9b06d67c6;computer;Desktop or Laptop;Windows 10;Firefox 115.0;640x360;640x261;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;53;;;Number Entry;2;object-3
3;1690127884563;23/07/2023 15:58:04;1690131484563;1;23/07/2023 17:58:04;121969;7;questionnaire-igew;;30816488;63ee6ca92186ac65c4437d62;9149740;;complete;;64bd5b638ac6c9f9b06d67c6;computer;Desktop or Laptop;Windows 10;Firefox 115.0;640x360;640x261;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;male;;;Text Input;3;object-4
2;1690127862250;23/07/2023 15:57:42;1690131462250;1;23/07/2023 17:57:42;121969;7;questionnaire-igew;;30816495;63af557b3d4f219c3226b7d6;9149744;;complete;;64bd5b7129ccaade333c8faa;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1280x800;1163x614;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;49;;;Number Entry;2;object-3
3;1690127862250;23/07/2023 15:57:42;1690131462250;1;23/07/2023 17:57:42;121969;7;questionnaire-igew;;30816495;63af557b3d4f219c3226b7d6;9149744;;complete;;64bd5b7129ccaade333c8faa;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1280x800;1163x614;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
2;1690128172122;23/07/2023 16:02:52;1690131772122;1;23/07/2023 18:02:52;121969;7;questionnaire-igew;;30816563;614b11e399369a0d52b5fbf6;9149737;;complete;;64bd5b672ee15d67982e16b5;computer;Desktop or Laptop;Windows 10;Chrome 116.0.0.0;2195x1235;2164x1068;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;30;;;Number Entry;2;object-3
3;1690128172122;23/07/2023 16:02:52;1690131772122;1;23/07/2023 18:02:52;121969;7;questionnaire-igew;;30816563;614b11e399369a0d52b5fbf6;9149737;;complete;;64bd5b672ee15d67982e16b5;computer;Desktop or Laptop;Windows 10;Chrome 116.0.0.0;2195x1235;2164x1068;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690130170340;23/07/2023 16:36:10;1690133770340;1;23/07/2023 18:36:10;121969;7;questionnaire-igew;;30816908;63f78703fbd3a523a963d860;9149859;;complete;;64bd5b5f7d372a74dd4509c1;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1920x892;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;31;;;Number Entry;2;object-3
3;1690130170340;23/07/2023 16:36:10;1690133770340;1;23/07/2023 18:36:10;121969;7;questionnaire-igew;;30816908;63f78703fbd3a523a963d860;9149859;;complete;;64bd5b5f7d372a74dd4509c1;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1920x892;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690130920347;23/07/2023 16:48:40;1690134520347;1;23/07/2023 18:48:40;121969;7;questionnaire-igew;;30817054;63d7e13ef428005671c14564;9149895;;complete;;64bd675fdf770fadf4229530;computer;Desktop or Laptop;Mac OS 10.15;Firefox 115.0;1710x1112;1571x956;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;37;;;Number Entry;2;object-3
3;1690130920347;23/07/2023 16:48:40;1690134520347;1;23/07/2023 18:48:40;121969;7;questionnaire-igew;;30817054;63d7e13ef428005671c14564;9149895;;complete;;64bd675fdf770fadf4229530;computer;Desktop or Laptop;Mac OS 10.15;Firefox 115.0;1710x1112;1571x956;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690214284048;24/07/2023 15:58:04;1690217884048;1;24/07/2023 17:58:04;121969;7;questionnaire-igew;;30839565;5e3ddcf95556b204cb143eab;9156570;;complete;;64bead6762657b7e648a5f59;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1280x720;1280x595;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;29;;;Number Entry;2;object-3
3;1690214284048;24/07/2023 15:58:04;1690217884048;1;24/07/2023 17:58:04;121969;7;questionnaire-igew;;30839565;5e3ddcf95556b204cb143eab;9156570;;complete;;64bead6762657b7e648a5f59;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1280x720;1280x595;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;female;;;Text Input;3;object-4
2;1690214295533;24/07/2023 15:58:15;1690217895533;1;24/07/2023 17:58:15;121969;7;questionnaire-igew;;30839574;5cc707c55ac1240018c17394;9156567;;complete;;64bead53f363631715c439b3;computer;Desktop or Laptop;Chromium OS 14541.0.0;Chrome 114.0.0.0;1300x730;1300x580;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;51;;;Number Entry;2;object-3
3;1690214295533;24/07/2023 15:58:15;1690217895533;1;24/07/2023 17:58:15;121969;7;questionnaire-igew;;30839574;5cc707c55ac1240018c17394;9156567;;complete;;64bead53f363631715c439b3;computer;Desktop or Laptop;Chromium OS 14541.0.0;Chrome 114.0.0.0;1300x730;1300x580;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;female;;;Text Input;3;object-4
2;1690214298901;24/07/2023 15:58:18;1690217898901;1;24/07/2023 17:58:18;121969;7;questionnaire-igew;;30839580;56afa11aabec410005a56534;9156573;;complete;;64bead4f45af8534bb1c6d16;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1440x900;1440x796;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;27;;;Number Entry;2;object-3
3;1690214298901;24/07/2023 15:58:18;1690217898901;1;24/07/2023 17:58:18;121969;7;questionnaire-igew;;30839580;56afa11aabec410005a56534;9156573;;complete;;64bead4f45af8534bb1c6d16;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1440x900;1440x796;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
2;1690214312018;24/07/2023 15:58:32;1690217912018;1;24/07/2023 17:58:32;121969;7;questionnaire-igew;;30839585;63fbf0e3b18cc14adc0dbfb6;9156568;;complete;;64bead5af0f5c8978d78c4af;computer;Desktop or Laptop;Linux x86_64;Firefox 115.0;1600x900;1600x900;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;53;;;Number Entry;2;object-3
3;1690214312018;24/07/2023 15:58:32;1690217912018;1;24/07/2023 17:58:32;121969;7;questionnaire-igew;;30839585;63fbf0e3b18cc14adc0dbfb6;9156568;;complete;;64bead5af0f5c8978d78c4af;computer;Desktop or Laptop;Linux x86_64;Firefox 115.0;1600x900;1600x900;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690214312892;24/07/2023 15:58:32;1690217912892;1;24/07/2023 17:58:32;121969;7;questionnaire-igew;;30839590;638a8c63c74f91261108cebf;9156577;;complete;;64bead4e271fcb7942f259ab;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1440x900;1276x738;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;26;;;Number Entry;2;object-3
3;1690214312893;24/07/2023 15:58:32;1690217912893;1;24/07/2023 17:58:32;121969;7;questionnaire-igew;;30839590;638a8c63c74f91261108cebf;9156577;;complete;;64bead4e271fcb7942f259ab;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1440x900;1276x738;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
2;1690214321142;24/07/2023 15:58:41;1690217921142;1;24/07/2023 17:58:41;121969;7;questionnaire-igew;;30839591;5f61023f891bb903b975dbee;9156572;;complete;;64bead5111ee331f7d35c2f7;computer;Desktop or Laptop;Windows 10;Chrome 112.0.0.0;1280x720;1280x609;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;39;;;Number Entry;2;object-3
3;1690214321142;24/07/2023 15:58:41;1690217921142;1;24/07/2023 17:58:41;121969;7;questionnaire-igew;;30839591;5f61023f891bb903b975dbee;9156572;;complete;;64bead5111ee331f7d35c2f7;computer;Desktop or Laptop;Windows 10;Chrome 112.0.0.0;1280x720;1280x609;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;female;;;Text Input;3;object-4
2;1690214317357;24/07/2023 15:58:37;1690217917357;1;24/07/2023 17:58:37;121969;7;questionnaire-igew;;30839593;5a4e62a830adf7000106fc58;9156578;;complete;;64bead55c0e6b1435282365b;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x714;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;23;;;Number Entry;2;object-3
3;1690214317357;24/07/2023 15:58:37;1690217917357;1;24/07/2023 17:58:37;121969;7;questionnaire-igew;;30839593;5a4e62a830adf7000106fc58;9156578;;complete;;64bead55c0e6b1435282365b;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x714;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
2;1690214361493;24/07/2023 15:59:21;1690217961493;1;24/07/2023 17:59:21;121969;7;questionnaire-igew;;30839598;5ee4a14b578f8a000b384376;9156569;;complete;;64bead4fa43942ac1835c2c3;computer;Desktop or Laptop;Chromium OS 14541.0.0;Chrome 114.0.0.0;1616x909;1616x758;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;48;;;Number Entry;2;object-3
3;1690214361494;24/07/2023 15:59:21;1690217961494;1;24/07/2023 17:59:21;121969;7;questionnaire-igew;;30839598;5ee4a14b578f8a000b384376;9156569;;complete;;64bead4fa43942ac1835c2c3;computer;Desktop or Laptop;Chromium OS 14541.0.0;Chrome 114.0.0.0;1616x909;1616x758;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690214357800;24/07/2023 15:59:17;1690217957800;1;24/07/2023 17:59:17;121969;7;questionnaire-igew;;30839607;629f2a1f516a323b811b8273;9156585;;complete;;64bead4b1b6942a1f414bb1c;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x722;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;34;;;Number Entry;2;object-3
3;1690214357800;24/07/2023 15:59:17;1690217957800;1;24/07/2023 17:59:17;121969;7;questionnaire-igew;;30839607;629f2a1f516a323b811b8273;9156585;;complete;;64bead4b1b6942a1f414bb1c;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x722;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;male;;;Text Input;3;object-4
2;1690214424984;24/07/2023 16:00:24;1690218024984;1;24/07/2023 18:00:24;121969;7;questionnaire-igew;;30839625;6053e01a6a8e8516ba7d47a7;9156581;;complete;;64beada3f5ea993c7587b271;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1366x768;1242x563;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;56;;;Number Entry;2;object-3
3;1690214424984;24/07/2023 16:00:24;1690218024984;1;24/07/2023 18:00:24;121969;7;questionnaire-igew;;30839625;6053e01a6a8e8516ba7d47a7;9156581;;complete;;64beada3f5ea993c7587b271;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1366x768;1242x563;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690229301024;24/07/2023 20:08:21;1690232901024;1;24/07/2023 22:08:21;121969;7;questionnaire-igew;;30843126;5c3476a2f5ebd50001841284;9157683;;complete;;64bee813caf12c30e614bb1d;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1920x1080;1920x1003;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;42;;;Number Entry;2;object-3
3;1690229301024;24/07/2023 20:08:21;1690232901024;1;24/07/2023 22:08:21;121969;7;questionnaire-igew;;30843126;5c3476a2f5ebd50001841284;9157683;;complete;;64bee813caf12c30e614bb1d;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1920x1080;1920x1003;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690229309619;24/07/2023 20:08:29;1690232909619;1;24/07/2023 22:08:29;121969;7;questionnaire-igew;;30843131;5b97f2375612b30001acc4c9;9157682;;complete;;64bee81d31138056eae69970;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1920x1080;1536x738;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;41;;;Number Entry;2;object-3
3;1690229309619;24/07/2023 20:08:29;1690232909619;1;24/07/2023 22:08:29;121969;7;questionnaire-igew;;30843131;5b97f2375612b30001acc4c9;9157682;;complete;;64bee81d31138056eae69970;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1920x1080;1536x738;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
2;1690229345221;24/07/2023 20:09:05;1690232945221;1;24/07/2023 22:09:05;121969;7;questionnaire-igew;;30843147;629f2dccc6e91be06559e2f1;9157687;;complete;;64bee80de98faee798c12a54;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x754;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;35;;;Number Entry;2;object-3
3;1690229345221;24/07/2023 20:09:05;1690232945221;1;24/07/2023 22:09:05;121969;7;questionnaire-igew;;30843147;629f2dccc6e91be06559e2f1;9157687;;complete;;64bee80de98faee798c12a54;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x754;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690229401281;24/07/2023 20:10:01;1690233001281;1;24/07/2023 22:10:01;121969;7;questionnaire-igew;;30843158;63f12394a92cffe148daeb12;9157689;;complete;;64bee813a6d7eb0bca85f438;computer;Desktop or Laptop;Chromium OS 14541.0.0;Chrome 114.0.0.0;1280x800;1280x649;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;60;;;Number Entry;2;object-3
3;1690229401282;24/07/2023 20:10:01;1690233001282;1;24/07/2023 22:10:01;121969;7;questionnaire-igew;;30843158;63f12394a92cffe148daeb12;9157689;;complete;;64bee813a6d7eb0bca85f438;computer;Desktop or Laptop;Chromium OS 14541.0.0;Chrome 114.0.0.0;1280x800;1280x649;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;female;;;Text Input;3;object-4
2;1690229513391;24/07/2023 20:11:53;1690233113391;1;24/07/2023 22:11:53;121969;7;questionnaire-igew;;30843190;5fd6b4a35025425f9acafb30;9157696;;complete;;64bee814c433992b7ee2d03f;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1366x768;1366x591;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;38;;;Number Entry;2;object-3
3;1690229513391;24/07/2023 20:11:53;1690233113391;1;24/07/2023 22:11:53;121969;7;questionnaire-igew;;30843190;5fd6b4a35025425f9acafb30;9157696;;complete;;64bee814c433992b7ee2d03f;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1366x768;1366x591;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;female;;;Text Input;3;object-4
