Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,choice_1,choice_2,choice_3,choice_4,likert,Answer,image_label,practice
55,1677426191961,26/02/2023 15:43:11,1677426191050,0,26/02/2023 15:43:11,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,28,12,3,Screen 3,fixation,fixation,449.93799999999464,,,,,0,1,0,,,,1,1,trials,pained,uncomfortable,horrified,fearful,"1,2,3,4,5,6,7,8,9",pained,neg_05.jpeg,0
56,1677426194280,26/02/2023 15:43:14,1677426193368,0,26/02/2023 15:43:13,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,28,12,4,Screen 4,Zone9,response_rating_scale_likert_active,2310.5,,,6,1,0,1,0,,,,1,1,trials,pained,uncomfortable,horrified,fearful,"1,2,3,4,5,6,7,8,9",pained,neg_05.jpeg,0
57,1677426194729,26/02/2023 15:43:14,1677426193817,0,26/02/2023 15:43:13,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,34,13,1,Screen 2,fixation,fixation,450.1110000000044,,,,,0,1,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
58,1677426201858,26/02/2023 15:43:21,1677426200946,0,26/02/2023 15:43:20,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,34,13,2,Screen 1,Zone3,response_button_text,7123.100000023842,,,grief-stricken,1,1,0,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
59,1677426202297,26/02/2023 15:43:22,1677426201384,0,26/02/2023 15:43:21,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,34,13,3,Screen 3,fixation,fixation,449.97000000000116,,,,,0,1,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
60,1677426204262,26/02/2023 15:43:24,1677426203354,0,26/02/2023 15:43:23,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,34,13,4,Screen 4,Zone9,response_rating_scale_likert_active,1963.8999999761581,,,6,1,0,1,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
61,1677426204711,26/02/2023 15:43:24,1677426203801,0,26/02/2023 15:43:23,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,25,14,1,Screen 2,fixation,fixation,449.75500000000466,,,,,0,1,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
62,1677426211502,26/02/2023 15:43:31,1677426210590,0,26/02/2023 15:43:30,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,25,14,2,Screen 1,Zone3,response_button_text,6783.100000023842,,,stunned,1,1,0,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
63,1677426211950,26/02/2023 15:43:31,1677426211034,0,26/02/2023 15:43:31,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,25,14,3,Screen 3,fixation,fixation,450.33300000001327,,,,,0,1,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
64,1677426214612,26/02/2023 15:43:34,1677426213701,0,26/02/2023 15:43:33,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,25,14,4,Screen 4,Zone6,response_rating_scale_likert_active,2660.2999999523163,,,3,1,0,1,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
65,1677426215071,26/02/2023 15:43:35,1677426214150,0,26/02/2023 15:43:34,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,14,15,1,Screen 2,fixation,fixation,450.32500000001164,,,,,0,1,0,,,,1,1,trials,satisfied,relaxed,carefree,interested,"1,2,3,4,5,6,7,8,9",carefree,pos_11.jpeg,0
66,1677426217987,26/02/2023 15:43:37,1677426217068,0,26/02/2023 15:43:37,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,14,15,2,Screen 1,Zone4,response_button_text,2912,,,carefree,1,1,0,0,,,,1,1,trials,satisfied,relaxed,carefree,interested,"1,2,3,4,5,6,7,8,9",carefree,pos_11.jpeg,0
67,1677426218430,26/02/2023 15:43:38,1677426217517,0,26/02/2023 15:43:37,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,14,15,3,Screen 3,fixation,fixation,450.1039999999921,,,,,0,1,0,,,,1,1,trials,satisfied,relaxed,carefree,interested,"1,2,3,4,5,6,7,8,9",carefree,pos_11.jpeg,0
68,1677426221500,26/02/2023 15:43:41,1677426220574,0,26/02/2023 15:43:40,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,14,15,4,Screen 4,Zone6,response_rating_scale_likert_active,3050.2000000476837,,,3,1,0,1,0,,,,1,1,trials,satisfied,relaxed,carefree,interested,"1,2,3,4,5,6,7,8,9",carefree,pos_11.jpeg,0
69,1677426221929,26/02/2023 15:43:41,1677426221017,0,26/02/2023 15:43:41,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,7,16,1,Screen 2,fixation,fixation,449.9899999999907,,,,,0,1,0,,,,1,1,trials,relaxed,pleased,grateful,liberated,"1,2,3,4,5,6,7,8,9",relaxed,pos_04.jpeg,0
70,1677426225071,26/02/2023 15:43:45,1677426224158,0,26/02/2023 15:43:44,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,7,16,2,Screen 1,Zone2,response_button_text,3135.2000000476837,,,relaxed,1,1,0,0,,,,1,1,trials,relaxed,pleased,grateful,liberated,"1,2,3,4,5,6,7,8,9",relaxed,pos_04.jpeg,0
71,1677426225516,26/02/2023 15:43:45,1677426224600,0,26/02/2023 15:43:44,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,7,16,3,Screen 3,fixation,fixation,449.94899999999325,,,,,0,1,0,,,,1,1,trials,relaxed,pleased,grateful,liberated,"1,2,3,4,5,6,7,8,9",relaxed,pos_04.jpeg,0
72,1677426228368,26/02/2023 15:43:48,1677426227448,0,26/02/2023 15:43:47,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,7,16,4,Screen 4,Zone11,response_rating_scale_likert_active,2841.100000023842,,,7,1,0,1,0,,,,1,1,trials,relaxed,pleased,grateful,liberated,"1,2,3,4,5,6,7,8,9",relaxed,pos_04.jpeg,0
73,1677426228802,26/02/2023 15:43:48,1677426227884,0,26/02/2023 15:43:47,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,9,17,1,Screen 2,fixation,fixation,450.02900000000955,,,,,0,1,0,,,,1,1,trials,euphoric,proud,pleased,arrogant,"1,2,3,4,5,6,7,8,9",euphoric,pos_06.jpeg,0
74,1677426232726,26/02/2023 15:43:52,1677426231813,0,26/02/2023 15:43:51,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,9,17,2,Screen 1,Zone2,response_button_text,3924.100000023842,,,euphoric,1,1,0,0,,,,1,1,trials,euphoric,proud,pleased,arrogant,"1,2,3,4,5,6,7,8,9",euphoric,pos_06.jpeg,0
75,1677426233163,26/02/2023 15:43:53,1677426232250,0,26/02/2023 15:43:52,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,9,17,3,Screen 3,fixation,fixation,450.1000000000058,,,,,0,1,0,,,,1,1,trials,euphoric,proud,pleased,arrogant,"1,2,3,4,5,6,7,8,9",euphoric,pos_06.jpeg,0
76,1677426236376,26/02/2023 15:43:56,1677426235451,0,26/02/2023 15:43:55,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,9,17,4,Screen 4,Zone6,response_rating_scale_likert_active,3194.3000000715256,,,3,1,0,1,0,,,,1,1,trials,euphoric,proud,pleased,arrogant,"1,2,3,4,5,6,7,8,9",euphoric,pos_06.jpeg,0
77,1677426236819,26/02/2023 15:43:56,1677426235900,0,26/02/2023 15:43:55,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,13,18,1,Screen 2,fixation,fixation,450.2820000000065,,,,,0,1,0,,,,1,1,trials,curious,adoring,cheerful,enthusiastic,"1,2,3,4,5,6,7,8,9",cheerful,pos_10.jpeg,0
78,1677426240593,26/02/2023 15:44:00,1677426239675,0,26/02/2023 15:43:59,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,13,18,2,Screen 1,Zone3,response_button_text,3769.600000023842,,,adoring,1,0,1,0,,,,1,1,trials,curious,adoring,cheerful,enthusiastic,"1,2,3,4,5,6,7,8,9",cheerful,pos_10.jpeg,0
79,1677426241035,26/02/2023 15:44:01,1677426240116,0,26/02/2023 15:44:00,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,13,18,3,Screen 3,fixation,fixation,450.31100000001607,,,,,0,1,0,,,,1,1,trials,curious,adoring,cheerful,enthusiastic,"1,2,3,4,5,6,7,8,9",cheerful,pos_10.jpeg,0
80,1677426246007,26/02/2023 15:44:06,1677426245089,0,26/02/2023 15:44:05,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,13,18,4,Screen 4,Zone7,response_rating_scale_likert_active,4965.700000047684,,,4,1,0,1,0,,,,1,1,trials,curious,adoring,cheerful,enthusiastic,"1,2,3,4,5,6,7,8,9",cheerful,pos_10.jpeg,0
81,1677426246447,26/02/2023 15:44:06,1677426245533,0,26/02/2023 15:44:05,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,29,19,1,Screen 2,fixation,fixation,450.0660000000207,,,,,0,1,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
82,1677426249807,26/02/2023 15:44:09,1677426248889,0,26/02/2023 15:44:08,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,29,19,2,Screen 1,Zone5,response_button_text,3349.600000023842,,,hopeless,1,1,0,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
83,1677426250246,26/02/2023 15:44:10,1677426249333,0,26/02/2023 15:44:09,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,29,19,3,Screen 3,fixation,fixation,449.9629999999888,,,,,0,1,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
84,1677426251957,26/02/2023 15:44:11,1677426251039,0,26/02/2023 15:44:11,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,29,19,4,Screen 4,Zone7,response_rating_scale_likert_active,1698.8999999761581,,,4,1,0,1,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
85,1677426252404,26/02/2023 15:44:12,1677426251483,0,26/02/2023 15:44:11,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,22,20,1,Screen 2,fixation,fixation,450.0199999999895,,,,,0,1,0,,,,1,1,trials,nostalgic,energetic,devoted,elated,"1,2,3,4,5,6,7,8,9",nostalgic,pos_19.jpeg,0
86,1677426268644,26/02/2023 15:44:28,1677426267720,0,26/02/2023 15:44:27,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,22,20,2,Screen 1,Zone3,response_button_text,16231,,,energetic,1,0,1,0,,,,1,1,trials,nostalgic,energetic,devoted,elated,"1,2,3,4,5,6,7,8,9",nostalgic,pos_19.jpeg,0
87,1677426269077,26/02/2023 15:44:29,1677426268167,0,26/02/2023 15:44:28,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,22,20,3,Screen 3,fixation,fixation,450.2600000000093,,,,,0,1,0,,,,1,1,trials,nostalgic,energetic,devoted,elated,"1,2,3,4,5,6,7,8,9",nostalgic,pos_19.jpeg,0
88,1677426276101,26/02/2023 15:44:36,1677426275180,0,26/02/2023 15:44:35,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,22,20,4,Screen 4,Zone6,response_rating_scale_likert_active,7006.700000047684,,,3,1,0,1,0,,,,1,1,trials,nostalgic,energetic,devoted,elated,"1,2,3,4,5,6,7,8,9",nostalgic,pos_19.jpeg,0
89,1677426276530,26/02/2023 15:44:36,1677426275616,0,26/02/2023 15:44:35,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,4,21,1,Screen 2,fixation,fixation,449.99399999994785,,,,,0,1,0,,,,1,1,trials,satisfied,triumphant,relieved,surprised,"1,2,3,4,5,6,7,8,9",satisfied,pos_01.jpeg,0
90,1677426283189,26/02/2023 15:44:43,1677426282274,0,26/02/2023 15:44:42,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,4,21,2,Screen 1,Zone2,response_button_text,6652.100000023842,,,satisfied,1,1,0,0,,,,1,1,trials,satisfied,triumphant,relieved,surprised,"1,2,3,4,5,6,7,8,9",satisfied,pos_01.jpeg,0
91,1677426283636,26/02/2023 15:44:43,1677426282717,0,26/02/2023 15:44:42,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,4,21,3,Screen 3,fixation,fixation,450.2829999999958,,,,,0,1,0,,,,1,1,trials,satisfied,triumphant,relieved,surprised,"1,2,3,4,5,6,7,8,9",satisfied,pos_01.jpeg,0
92,1677426286525,26/02/2023 15:44:46,1677426285607,0,26/02/2023 15:44:45,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,4,21,4,Screen 4,Zone9,response_rating_scale_likert_active,2883.2999999523163,,,6,1,0,1,0,,,,1,1,trials,satisfied,triumphant,relieved,surprised,"1,2,3,4,5,6,7,8,9",satisfied,pos_01.jpeg,0
93,1677426286957,26/02/2023 15:44:46,1677426286050,0,26/02/2023 15:44:46,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,39,22,1,Screen 2,fixation,fixation,450.22400000004563,,,,,0,1,0,,,,1,1,trials,joyless,despaired,pained,irked,"1,2,3,4,5,6,7,8,9",pained,neg_16.jpeg,0
94,1677426293968,26/02/2023 15:44:53,1677426293044,0,26/02/2023 15:44:53,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,39,22,2,Screen 1,Zone5,response_button_text,6988.5,,,irked,1,0,1,0,,,,1,1,trials,joyless,despaired,pained,irked,"1,2,3,4,5,6,7,8,9",pained,neg_16.jpeg,0
95,1677426294398,26/02/2023 15:44:54,1677426293485,0,26/02/2023 15:44:53,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,39,22,3,Screen 3,fixation,fixation,449.7250000000349,,,,,0,1,0,,,,1,1,trials,joyless,despaired,pained,irked,"1,2,3,4,5,6,7,8,9",pained,neg_16.jpeg,0
96,1677426301023,26/02/2023 15:45:01,1677426300105,0,26/02/2023 15:45:00,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,39,22,4,Screen 4,Zone9,response_rating_scale_likert_active,6613.399999976158,,,6,1,0,1,0,,,,1,1,trials,joyless,despaired,pained,irked,"1,2,3,4,5,6,7,8,9",pained,neg_16.jpeg,0
97,1677426301453,26/02/2023 15:45:01,1677426300550,0,26/02/2023 15:45:00,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,41,23,1,Screen 2,fixation,fixation,450.149000000034,,,,,0,1,0,,,,1,1,trials,hassled,pensive,heartbroken,gulity,"1,2,3,4,5,6,7,8,9",pensive,neg_18.jpeg,0
98,1677426316437,26/02/2023 15:45:16,1677426315522,0,26/02/2023 15:45:15,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,41,23,2,Screen 1,Zone3,response_button_text,14967.100000023842,,,pensive,1,1,0,0,,,,1,1,trials,hassled,pensive,heartbroken,gulity,"1,2,3,4,5,6,7,8,9",pensive,neg_18.jpeg,0
99,1677426316879,26/02/2023 15:45:16,1677426315967,0,26/02/2023 15:45:15,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,41,23,3,Screen 3,fixation,fixation,449.9899999999907,,,,,0,1,0,,,,1,1,trials,hassled,pensive,heartbroken,gulity,"1,2,3,4,5,6,7,8,9",pensive,neg_18.jpeg,0
100,1677426318724,26/02/2023 15:45:18,1677426317808,0,26/02/2023 15:45:17,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,41,23,4,Screen 4,Zone9,response_rating_scale_likert_active,1834.2000000476837,,,6,1,0,1,0,,,,1,1,trials,hassled,pensive,heartbroken,gulity,"1,2,3,4,5,6,7,8,9",pensive,neg_18.jpeg,0
101,1677426319166,26/02/2023 15:45:19,1677426318250,0,26/02/2023 15:45:18,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,11,24,1,Screen 2,fixation,fixation,450.0579999999609,,,,,0,1,0,,,,1,1,trials,easygoing,forgiving,satisfied,euphoric,"1,2,3,4,5,6,7,8,9",satisfied,pos_08.jpeg,0
102,1677426322708,26/02/2023 15:45:22,1677426321794,0,26/02/2023 15:45:21,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,11,24,2,Screen 1,Zone4,response_button_text,3538.899999976158,,,satisfied,1,1,0,0,,,,1,1,trials,easygoing,forgiving,satisfied,euphoric,"1,2,3,4,5,6,7,8,9",satisfied,pos_08.jpeg,0
103,1677426323151,26/02/2023 15:45:23,1677426322234,0,26/02/2023 15:45:22,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,11,24,3,Screen 3,fixation,fixation,450.0009999999893,,,,,0,1,0,,,,1,1,trials,easygoing,forgiving,satisfied,euphoric,"1,2,3,4,5,6,7,8,9",satisfied,pos_08.jpeg,0
104,1677426326651,26/02/2023 15:45:26,1677426325736,0,26/02/2023 15:45:25,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,11,24,4,Screen 4,Zone8,response_rating_scale_likert_active,3495.7999999523163,,,5,1,0,1,0,,,,1,1,trials,easygoing,forgiving,satisfied,euphoric,"1,2,3,4,5,6,7,8,9",satisfied,pos_08.jpeg,0
105,1677426327095,26/02/2023 15:45:27,1677426326184,0,26/02/2023 15:45:26,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,6,25,1,Screen 2,fixation,fixation,449.99700000003213,,,,,0,1,0,,,,1,1,trials,satisfied,charmed,relieved,victorious,"1,2,3,4,5,6,7,8,9",victorious,pos_03.jpeg,0
106,1677426329405,26/02/2023 15:45:29,1677426328494,0,26/02/2023 15:45:28,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,6,25,2,Screen 1,Zone5,response_button_text,2304.5,,,victorious,1,1,0,0,,,,1,1,trials,satisfied,charmed,relieved,victorious,"1,2,3,4,5,6,7,8,9",victorious,pos_03.jpeg,0
107,1677426329844,26/02/2023 15:45:29,1677426328934,0,26/02/2023 15:45:28,121969,4,task-cf1c,,27572180,ccxrdecd,8197473,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 110.0.0.0,1920x1080,1920x929,,MET,59,AB,AB,Spreadsheet1,Spreadsheet1,6,25,3,Screen 3,fixation,fixation,450.3549999999814,,,,,0,1,0,,,,1,1,trials,satisfied,charmed,relieved,victorious,"1,2,3,4,5,6,7,8,9",victorious,pos_03.jpeg,0
