Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: Affective_Responsiveness ,Store: Cognitive_Responsiveness ,Store: Interpersonal_Manipulation,Store: Egocentricity
1,1681736943791,17/04/2023 13:09:03,1681740543791,1,17/04/2023 15:09:03,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,,,,,,,BEGIN,,,,,,,,,
2,1681737150351,17/04/2023 13:12:30,1681740750351,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I sometimes provoke people on purpose to see how they react in certain situations.**,response,value,Strongly Disagree,,,Q15_Interpersonal_Manipulation,6,object-45,2,0,3,1
3,1681737150352,17/04/2023 13:12:30,1681740750352,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I sometimes provoke people on purpose to see how they react in certain situations.**,response,quantised,1,,,Q15_Interpersonal_Manipulation,6,object-45,2,0,3,1
4,1681737150353,17/04/2023 13:12:30,1681740750353,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I don’t feel bad when a friend is going through a tough time.**,response,value,Strongly Disagree,,,Q13_Affective_Responsiveness,4,object-43,2,0,3,1
5,1681737150353,17/04/2023 13:12:30,1681740750353,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I don’t feel bad when a friend is going through a tough time.**,response,quantised,1,,,Q13_Affective_Responsiveness,4,object-43,2,0,3,1
6,1681737150354,17/04/2023 13:12:30,1681740750354,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,"**No matter what happens and what people say, I’m usually the one who is right.**",response,value,Disagree,,,Q12_Egocentricity,3,object-42,2,0,3,1
7,1681737150355,17/04/2023 13:12:30,1681740750355,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,"**No matter what happens and what people say, I’m usually the one who is right.**",response,quantised,2,,,Q12_Egocentricity,3,object-42,2,0,3,1
8,1681737150355,17/04/2023 13:12:30,1681740750355,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I find it difficult to understand what other people feel.**,response,value,Strongly Disagree,,,Q18_Cognitive_Responsiveness ,9,object-48,2,0,3,1
9,1681737150356,17/04/2023 13:12:30,1681740750356,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I find it difficult to understand what other people feel.**,response,quantised,1,,,Q18_Cognitive_Responsiveness ,9,object-48,2,0,3,1
10,1681737150356,17/04/2023 13:12:30,1681740750356,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I can’t really tell when someone is feeling awkward or uncomfortable.**,response,value,Strongly Disagree,,,Q14_Cognitive_Responsiveness ,5,object-44,2,0,3,1
11,1681737150357,17/04/2023 13:12:30,1681740750357,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I can’t really tell when someone is feeling awkward or uncomfortable.**,response,quantised,1,,,Q14_Cognitive_Responsiveness ,5,object-44,2,0,3,1
12,1681737150357,17/04/2023 13:12:30,1681740750357,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I’m happy to help somebody as long as I get something in return.**,response,value,Strongly Disagree,,,Q16_Egocentricity,7,object-46,2,0,3,1
13,1681737150358,17/04/2023 13:12:30,1681740750358,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I’m happy to help somebody as long as I get something in return.**,response,quantised,1,,,Q16_Egocentricity,7,object-46,2,0,3,1
14,1681737150359,17/04/2023 13:12:30,1681740750359,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I know how to fake emotions like pain and hurt to make other people feel sorry for me.**,response,value,Agree,,,Q11_Interpersonal_Manipulation,2,object-41,2,0,3,1
15,1681737150360,17/04/2023 13:12:30,1681740750360,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I know how to fake emotions like pain and hurt to make other people feel sorry for me.**,response,quantised,4,,,Q11_Interpersonal_Manipulation,2,object-41,2,0,3,1
16,1681737150361,17/04/2023 13:12:30,1681740750361,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I don’t really feel compassion when people talk about the death of their loved ones.**,response,value,Sometimes Agree,,,Q17_Affective_Responsiveness,8,object-47,2,0,3,1
17,1681737150362,17/04/2023 13:12:30,1681740750362,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I don’t really feel compassion when people talk about the death of their loved ones.**,response,quantised,3,,,Q17_Affective_Responsiveness,8,object-47,2,0,3,1
18,1681737150363,17/04/2023 13:12:30,1681740750363,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I’m good at pretending that I like someone if this will get me what I want.**,response,value,Strongly Disagree,,,Q19_Interpersonal_Manipulation,10,object-49,2,0,3,1
19,1681737150363,17/04/2023 13:12:30,1681740750363,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I’m good at pretending that I like someone if this will get me what I want.**,response,quantised,1,,,Q19_Interpersonal_Manipulation,10,object-49,2,0,3,1
20,1681737150365,17/04/2023 13:12:30,1681740750365,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I can guess how people will feel in different situations.**,response,value,Strongly Agree,,,Q10_Cognitive_Responsiveness_Reverse ,1,object-40,2,0,3,1
21,1681737150366,17/04/2023 13:12:30,1681740750366,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 3,okv7as,2,**I can guess how people will feel in different situations.**,response,quantised,5,,,Q10_Cognitive_Responsiveness_Reverse ,1,object-40,2,0,3,1
22,1681737150366,17/04/2023 13:12:30,1681740750366,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I know what to say or do to make another person feel guilty.**
",response,value,Agree,,,Q3_Interpersonal_Manipulation,3,object-14,9,1,9,2
23,1681737150367,17/04/2023 13:12:30,1681740750367,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I know what to say or do to make another person feel guilty.**
",response,quantised,4,,,Q3_Interpersonal_Manipulation,3,object-14,9,1,9,2
24,1681737150368,17/04/2023 13:12:30,1681740750368,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I’m good at saying nice things to people, to get what I want out of them.**
",response,value,Agree,,,Q7_Interpersonal_Manipulation,8,object-19,9,1,9,2
25,1681737150368,17/04/2023 13:12:30,1681740750368,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I’m good at saying nice things to people, to get what I want out of them.**
",response,quantised,4,,,Q7_Interpersonal_Manipulation,8,object-19,9,1,9,2
26,1681737150369,17/04/2023 13:12:30,1681740750369,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I tend to focus on my own thoughts and ideas rather than on what others might be thinking.**
",response,value,Disagree,,,Q4_Egocentricity,4,object-15,9,1,9,2
27,1681737150370,17/04/2023 13:12:30,1681740750370,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I tend to focus on my own thoughts and ideas rather than on what others might be thinking.**
",response,quantised,2,,,Q4_Egocentricity,4,object-15,9,1,9,2
28,1681737150371,17/04/2023 13:12:30,1681740750371,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**What other people feel doesn’t concern me.**
",response,value,Agree,,,Q5_Affective_Responsiveness,5,object-16,9,1,9,2
29,1681737150371,17/04/2023 13:12:30,1681740750371,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**What other people feel doesn’t concern me.**
",response,quantised,4,,,Q5_Affective_Responsiveness,5,object-16,9,1,9,2
30,1681737150372,17/04/2023 13:12:30,1681740750372,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,**I don’t care if I upset someone to get what I want.**,response,value,Disagree,,,Q1_Affective_Responsiveness,1,object-2,9,1,9,2
31,1681737150373,17/04/2023 13:12:30,1681740750373,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,**I don’t care if I upset someone to get what I want.**,response,quantised,2,,,Q1_Affective_Responsiveness,1,object-2,9,1,9,2
32,1681737150373,17/04/2023 13:12:30,1681740750373,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,value,Strongly Disagree,,,Attention_Check,6,object-17,9,1,9,2
33,1681737150374,17/04/2023 13:12:30,1681740750374,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,quantised,1,,,Attention_Check,6,object-17,9,1,9,2
34,1681737150375,17/04/2023 13:12:30,1681740750375,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I don’t try to understand another person’s opinion if I don’t agree with it.**
",response,value,Strongly Disagree,,,Q8_Egocentricity,9,object-27,9,1,9,2
35,1681737150376,17/04/2023 13:12:30,1681740750376,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I don’t try to understand another person’s opinion if I don’t agree with it.**
",response,quantised,1,,,Q8_Egocentricity,9,object-27,9,1,9,2
36,1681737150376,17/04/2023 13:12:30,1681740750376,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,**Seeing people cry doesn’t really upset me.**,response,value,Sometimes Agree,,,Q9_Affective_Responsiveness,10,object-28,9,1,9,2
37,1681737150377,17/04/2023 13:12:30,1681740750377,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,**Seeing people cry doesn’t really upset me.**,response,quantised,3,,,Q9_Affective_Responsiveness,10,object-28,9,1,9,2
38,1681737150377,17/04/2023 13:12:30,1681740750377,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I don’t take into account the other person's feelings before I do or say something, even if they may be affected by my behaviour.**
",response,value,Strongly Disagree,,,Q6_Cognitive_Responsiveness ,7,object-18,9,1,9,2
39,1681737150378,17/04/2023 13:12:30,1681740750378,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I don’t take into account the other person's feelings before I do or say something, even if they may be affected by my behaviour.**
",response,quantised,1,,,Q6_Cognitive_Responsiveness ,7,object-18,9,1,9,2
40,1681737150379,17/04/2023 13:12:30,1681740750379,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**Before slagging someone off, I don’t try to imagine and understand how it would make them feel.**
",response,value,Disagree,,,Q2_Cognitive_Responsiveness ,2,object-6,9,1,9,2
41,1681737150379,17/04/2023 13:12:30,1681740750379,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**Before slagging someone off, I don’t try to imagine and understand how it would make them feel.**
",response,quantised,2,,,Q2_Cognitive_Responsiveness ,2,object-6,9,1,9,2
42,1681737150380,17/04/2023 13:12:30,1681740750380,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 4,kr77tx,4,**It doesn’t really bother me to see somebody in pain.**,response,value,Disagree,,,Q25_Affective_Responsiveness,6,object-65,12,4,14,9
43,1681737150381,17/04/2023 13:12:30,1681740750381,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 4,kr77tx,4,**It doesn’t really bother me to see somebody in pain.**,response,quantised,2,,,Q25_Affective_Responsiveness,6,object-65,12,4,14,9
44,1681737150382,17/04/2023 13:12:30,1681740750382,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 4,kr77tx,4,**I would lie to someone if this gets me what I want.**,response,value,Agree,,,Q23_Interpersonal_Manipulation,4,object-63,12,4,14,9
45,1681737150383,17/04/2023 13:12:30,1681740750383,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 4,kr77tx,4,**I would lie to someone if this gets me what I want.**,response,quantised,4,,,Q23_Interpersonal_Manipulation,4,object-63,12,4,14,9
46,1681737150383,17/04/2023 13:12:30,1681740750383,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 4,kr77tx,4,"**I like it when people do as I say, regardless of whether I’m right or wrong.**",response,value,Agree,,,Q24_Egocentricity,5,object-64,12,4,14,9
47,1681737150384,17/04/2023 13:12:30,1681740750384,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 4,kr77tx,4,"**I like it when people do as I say, regardless of whether I’m right or wrong.**",response,quantised,4,,,Q24_Egocentricity,5,object-64,12,4,14,9
48,1681737150384,17/04/2023 13:12:30,1681740750384,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 4,kr77tx,4,**Something has to benefit me otherwise it I’m not willing to do it.**,response,value,Sometimes Agree,,,Q20_Egocentricity,1,object-60,12,4,14,9
49,1681737150385,17/04/2023 13:12:30,1681740750385,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 4,kr77tx,4,**Something has to benefit me otherwise it I’m not willing to do it.**,response,quantised,3,,,Q20_Egocentricity,1,object-60,12,4,14,9
50,1681737150386,17/04/2023 13:12:30,1681740750386,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 4,kr77tx,4,"**I’m good at getting people to do what I want, even if they don’t want to at first.**",response,value,Sometimes Agree,,,Q27_Interpersonal_Manipulation,8,object-67,12,4,14,9
51,1681737150387,17/04/2023 13:12:30,1681740750387,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 4,kr77tx,4,"**I’m good at getting people to do what I want, even if they don’t want to at first.**",response,quantised,3,,,Q27_Interpersonal_Manipulation,8,object-67,12,4,14,9
52,1681737150388,17/04/2023 13:12:30,1681740750388,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 4,kr77tx,4,"**How others feel is irrelevant to me, as long as I feel good.**",response,value,Disagree,,,Q28_Egocentricity,9,object-68,12,4,14,9
53,1681737150388,17/04/2023 13:12:30,1681740750388,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 4,kr77tx,4,"**How others feel is irrelevant to me, as long as I feel good.**",response,quantised,2,,,Q28_Egocentricity,9,object-68,12,4,14,9
54,1681737150389,17/04/2023 13:12:30,1681740750389,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 4,kr77tx,4,**Seeing somebody suffer doesn’t distress me.**,response,value,Disagree,,,Q21_Affective_Responsiveness,2,object-61,12,4,14,9
55,1681737150390,17/04/2023 13:12:30,1681740750390,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 4,kr77tx,4,**Seeing somebody suffer doesn’t distress me.**,response,quantised,2,,,Q21_Affective_Responsiveness,2,object-61,12,4,14,9
56,1681737150391,17/04/2023 13:12:30,1681740750391,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 4,kr77tx,4,**I can see when someone is hiding what they really feel.**,response,value,Sometimes Agree,,,Q22_Cognitive_Responsiveness_Reverse,3,object-62,12,4,14,9
57,1681737150392,17/04/2023 13:12:30,1681740750392,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 4,kr77tx,4,**I can see when someone is hiding what they really feel.**,response,quantised,3,,,Q22_Cognitive_Responsiveness_Reverse,3,object-62,12,4,14,9
58,1681737150393,17/04/2023 13:12:30,1681740750393,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 4,kr77tx,4,**I find it hard to understand why some people get very upset when they lose someone close to them.**,response,value,Disagree,,,Q26_Cognitive_Responsiveness ,7,object-66,12,4,14,9
59,1681737150394,17/04/2023 13:12:30,1681740750394,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,Page 4,kr77tx,4,**I find it hard to understand why some people get very upset when they lose someone close to them.**,response,quantised,2,,,Q26_Cognitive_Responsiveness ,7,object-66,12,4,14,9
60,1681737150395,17/04/2023 13:12:30,1681740750395,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,,,,Affective_Responsiveness ,response,score,12,,,,,,,,,
61,1681737150396,17/04/2023 13:12:30,1681740750396,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,,,,Cognitive_Responsiveness ,response,score,4,,,,,,,,,
62,1681737150397,17/04/2023 13:12:30,1681740750397,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,,,,Interpersonal_Manipulation,response,score,14,,,,,,,,,
63,1681737150398,17/04/2023 13:12:30,1681740750398,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,,,,Egocentricity,response,score,9,,,,,,,,,
64,1681737150398,17/04/2023 13:12:30,1681740750398,1,17/04/2023 15:12:30,121969,5,questionnaire-mb28,,28916057,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x714,,PPTS-R,5,AB,BA,,,,,,,END,,,,,,,,,
1,1681733753277,17/04/2023 12:15:53,1681740953277,2,17/04/2023 16:15:53,121969,5,questionnaire-mb28,,28916399,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,PPTS-R,5,BA,AB,,,,,,,BEGIN,,,,,,,,,
