Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,choice_1,choice_2,choice_3,choice_4,likert,Answer,image_label,practice
55,1681741326294,17/04/2023 14:22:06,1681741326231,2,17/04/2023 16:22:06,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,41,12,3,Screen 3,fixation,fixation,449.98199999998906,,,,,0,1,0,,,,1,1,trials,hassled,pensive,heartbroken,gulity,"1,2,3,4,5,6,7,8,9",pensive,neg_18.jpeg,0
56,1681741328772,17/04/2023 14:22:08,1681741328687,2,17/04/2023 16:22:08,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,41,12,4,Screen 4,Zone9,response_rating_scale_likert_active,2442,,,6,1,0,1,0,,,,1,1,trials,hassled,pensive,heartbroken,gulity,"1,2,3,4,5,6,7,8,9",pensive,neg_18.jpeg,0
57,1681741329203,17/04/2023 14:22:09,1681741329136,2,17/04/2023 16:22:09,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,24,13,1,Screen 2,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,embarrassed,disgusted,dejected,despaired,"1,2,3,4,5,6,7,8,9",dejected,neg_01.jpeg,0
58,1681741351343,17/04/2023 14:22:31,1681741351274,2,17/04/2023 16:22:31,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,24,13,2,Screen 1,Zone4,response_button_text,22128.100000023842,,,dejected,1,1,0,0,,,,1,1,trials,embarrassed,disgusted,dejected,despaired,"1,2,3,4,5,6,7,8,9",dejected,neg_01.jpeg,0
59,1681741351784,17/04/2023 14:22:31,1681741351710,2,17/04/2023 16:22:31,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,24,13,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,embarrassed,disgusted,dejected,despaired,"1,2,3,4,5,6,7,8,9",dejected,neg_01.jpeg,0
60,1681741354859,17/04/2023 14:22:34,1681741354782,2,17/04/2023 16:22:34,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,24,13,4,Screen 4,Zone8,response_rating_scale_likert_active,3062,,,5,1,0,1,0,,,,1,1,trials,embarrassed,disgusted,dejected,despaired,"1,2,3,4,5,6,7,8,9",dejected,neg_01.jpeg,0
61,1681741355329,17/04/2023 14:22:35,1681741355225,2,17/04/2023 16:22:35,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,17,14,1,Screen 2,fixation,fixation,449.98199999998906,,,,,0,1,0,,,,1,1,trials,elated,relieved,attentive,loving,"1,2,3,4,5,6,7,8,9",loving,pos_14.jpeg,0
62,1681741362244,17/04/2023 14:22:42,1681741362170,2,17/04/2023 16:22:42,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,17,14,2,Screen 1,Zone3,response_button_text,6936.5,,,relieved,1,0,1,0,,,,1,1,trials,elated,relieved,attentive,loving,"1,2,3,4,5,6,7,8,9",loving,pos_14.jpeg,0
63,1681741362684,17/04/2023 14:22:42,1681741362610,2,17/04/2023 16:22:42,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,17,14,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,elated,relieved,attentive,loving,"1,2,3,4,5,6,7,8,9",loving,pos_14.jpeg,0
64,1681741363502,17/04/2023 14:22:43,1681741363429,2,17/04/2023 16:22:43,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,17,14,4,Screen 4,Zone9,response_rating_scale_likert_active,808.3000000715256,,,6,1,0,1,0,,,,1,1,trials,elated,relieved,attentive,loving,"1,2,3,4,5,6,7,8,9",loving,pos_14.jpeg,0
65,1681741363963,17/04/2023 14:22:43,1681741363875,2,17/04/2023 16:22:43,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,13,15,1,Screen 2,fixation,fixation,449.98199999998906,,,,,0,1,0,,,,1,1,trials,curious,adoring,cheerful,enthusiastic,"1,2,3,4,5,6,7,8,9",cheerful,pos_10.jpeg,0
66,1681741369948,17/04/2023 14:22:49,1681741369881,2,17/04/2023 16:22:49,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,13,15,2,Screen 1,Zone4,response_button_text,5997.800000071526,,,cheerful,1,1,0,0,,,,1,1,trials,curious,adoring,cheerful,enthusiastic,"1,2,3,4,5,6,7,8,9",cheerful,pos_10.jpeg,0
67,1681741370395,17/04/2023 14:22:50,1681741370333,2,17/04/2023 16:22:50,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,13,15,3,Screen 3,fixation,fixation,457.14300000001094,,,,,0,1,0,,,,1,1,trials,curious,adoring,cheerful,enthusiastic,"1,2,3,4,5,6,7,8,9",cheerful,pos_10.jpeg,0
68,1681741372241,17/04/2023 14:22:52,1681741372160,2,17/04/2023 16:22:52,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,13,15,4,Screen 4,Zone7,response_rating_scale_likert_active,1816.2000000476837,,,4,1,0,1,0,,,,1,1,trials,curious,adoring,cheerful,enthusiastic,"1,2,3,4,5,6,7,8,9",cheerful,pos_10.jpeg,0
69,1681741372675,17/04/2023 14:22:52,1681741372600,2,17/04/2023 16:22:52,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,39,16,1,Screen 2,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,joyless,despaired,pained,irked,"1,2,3,4,5,6,7,8,9",pained,neg_16.jpeg,0
70,1681741385769,17/04/2023 14:23:05,1681741385702,2,17/04/2023 16:23:05,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,39,16,2,Screen 1,Zone4,response_button_text,13093.599999904633,,,pained,1,1,0,0,,,,1,1,trials,joyless,despaired,pained,irked,"1,2,3,4,5,6,7,8,9",pained,neg_16.jpeg,0
71,1681741386222,17/04/2023 14:23:06,1681741386151,2,17/04/2023 16:23:06,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,39,16,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,joyless,despaired,pained,irked,"1,2,3,4,5,6,7,8,9",pained,neg_16.jpeg,0
72,1681741387163,17/04/2023 14:23:07,1681741387100,2,17/04/2023 16:23:07,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,39,16,4,Screen 4,Zone11,response_rating_scale_likert_active,939.4000000953674,,,7,1,0,1,0,,,,1,1,trials,joyless,despaired,pained,irked,"1,2,3,4,5,6,7,8,9",pained,neg_16.jpeg,0
73,1681741387615,17/04/2023 14:23:07,1681741387550,2,17/04/2023 16:23:07,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,4,17,1,Screen 2,fixation,fixation,449.98199999995995,,,,,0,1,0,,,,1,1,trials,satisfied,triumphant,relieved,surprised,"1,2,3,4,5,6,7,8,9",satisfied,pos_01.jpeg,0
74,1681741399818,17/04/2023 14:23:19,1681741399735,2,17/04/2023 16:23:19,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,4,17,2,Screen 1,Zone2,response_button_text,12177.100000023842,,,satisfied,1,1,0,0,,,,1,1,trials,satisfied,triumphant,relieved,surprised,"1,2,3,4,5,6,7,8,9",satisfied,pos_01.jpeg,0
75,1681741400256,17/04/2023 14:23:20,1681741400182,2,17/04/2023 16:23:20,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,4,17,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,satisfied,triumphant,relieved,surprised,"1,2,3,4,5,6,7,8,9",satisfied,pos_01.jpeg,0
76,1681741401008,17/04/2023 14:23:21,1681741400916,2,17/04/2023 16:23:20,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,4,17,4,Screen 4,Zone9,response_rating_scale_likert_active,724.3999999761581,,,6,1,0,1,0,,,,1,1,trials,satisfied,triumphant,relieved,surprised,"1,2,3,4,5,6,7,8,9",satisfied,pos_01.jpeg,0
77,1681741401433,17/04/2023 14:23:21,1681741401362,2,17/04/2023 16:23:21,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,29,18,1,Screen 2,fixation,fixation,449.98199999995995,,,,,0,1,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
78,1681741408027,17/04/2023 14:23:28,1681741407964,2,17/04/2023 16:23:27,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,29,18,2,Screen 1,Zone5,response_button_text,6593.400000095367,,,hopeless,1,1,0,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
79,1681741408472,17/04/2023 14:23:28,1681741408404,2,17/04/2023 16:23:28,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,29,18,3,Screen 3,fixation,fixation,449.98199999995995,,,,,0,1,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
80,1681741408979,17/04/2023 14:23:28,1681741408917,2,17/04/2023 16:23:28,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,29,18,4,Screen 4,Zone11,response_rating_scale_likert_active,502.40000009536743,,,7,1,0,1,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
81,1681741409425,17/04/2023 14:23:29,1681741409356,2,17/04/2023 16:23:29,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,14,19,1,Screen 2,fixation,fixation,449.98199999995995,,,,,0,1,0,,,,1,1,trials,satisfied,relaxed,carefree,interested,"1,2,3,4,5,6,7,8,9",carefree,pos_11.jpeg,0
82,1681741427681,17/04/2023 14:23:47,1681741427612,2,17/04/2023 16:23:47,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,14,19,2,Screen 1,Zone4,response_button_text,18248,,,carefree,1,1,0,0,,,,1,1,trials,satisfied,relaxed,carefree,interested,"1,2,3,4,5,6,7,8,9",carefree,pos_11.jpeg,0
83,1681741428132,17/04/2023 14:23:48,1681741428062,2,17/04/2023 16:23:48,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,14,19,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,satisfied,relaxed,carefree,interested,"1,2,3,4,5,6,7,8,9",carefree,pos_11.jpeg,0
84,1681741429467,17/04/2023 14:23:49,1681741429396,2,17/04/2023 16:23:49,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,14,19,4,Screen 4,Zone11,response_rating_scale_likert_active,1324.3000000715256,,,7,1,0,1,0,,,,1,1,trials,satisfied,relaxed,carefree,interested,"1,2,3,4,5,6,7,8,9",carefree,pos_11.jpeg,0
85,1681741430070,17/04/2023 14:23:50,1681741429844,2,17/04/2023 16:23:49,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,25,20,1,Screen 2,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
86,1681741434694,17/04/2023 14:23:54,1681741434610,2,17/04/2023 16:23:54,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,25,20,2,Screen 1,Zone2,response_button_text,4758.100000023842,,,bothered,1,0,1,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
87,1681741435117,17/04/2023 14:23:55,1681741435046,2,17/04/2023 16:23:55,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,25,20,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
88,1681741435968,17/04/2023 14:23:55,1681741435892,2,17/04/2023 16:23:55,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,25,20,4,Screen 4,Zone11,response_rating_scale_likert_active,835.8000000715256,,,7,1,0,1,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
89,1681741436395,17/04/2023 14:23:56,1681741436327,2,17/04/2023 16:23:56,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,32,21,1,Screen 2,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,unwilling,displeased,hateful,intimidated,"1,2,3,4,5,6,7,8,9",intimidated,neg_09.jpeg,0
90,1681741453731,17/04/2023 14:24:13,1681741453660,2,17/04/2023 16:24:13,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,32,21,2,Screen 1,Zone5,response_button_text,17324.600000023842,,,intimidated,1,1,0,0,,,,1,1,trials,unwilling,displeased,hateful,intimidated,"1,2,3,4,5,6,7,8,9",intimidated,neg_09.jpeg,0
91,1681741454180,17/04/2023 14:24:14,1681741454104,2,17/04/2023 16:24:14,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,32,21,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,unwilling,displeased,hateful,intimidated,"1,2,3,4,5,6,7,8,9",intimidated,neg_09.jpeg,0
92,1681741455478,17/04/2023 14:24:15,1681741455394,2,17/04/2023 16:24:15,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,32,21,4,Screen 4,Zone6,response_rating_scale_likert_active,1279.6000000238419,,,3,1,0,1,0,,,,1,1,trials,unwilling,displeased,hateful,intimidated,"1,2,3,4,5,6,7,8,9",intimidated,neg_09.jpeg,0
93,1681741455902,17/04/2023 14:24:15,1681741455833,2,17/04/2023 16:24:15,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,28,22,1,Screen 2,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,pained,uncomfortable,horrified,fearful,"1,2,3,4,5,6,7,8,9",pained,neg_05.jpeg,0
94,1681741461803,17/04/2023 14:24:21,1681741461731,2,17/04/2023 16:24:21,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,28,22,2,Screen 1,Zone2,response_button_text,5889.5,,,pained,1,1,0,0,,,,1,1,trials,pained,uncomfortable,horrified,fearful,"1,2,3,4,5,6,7,8,9",pained,neg_05.jpeg,0
95,1681741462246,17/04/2023 14:24:22,1681741462167,2,17/04/2023 16:24:22,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,28,22,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,pained,uncomfortable,horrified,fearful,"1,2,3,4,5,6,7,8,9",pained,neg_05.jpeg,0
96,1681741463543,17/04/2023 14:24:23,1681741463462,2,17/04/2023 16:24:23,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,28,22,4,Screen 4,Zone11,response_rating_scale_likert_active,1286.1999999284744,,,7,1,0,1,0,,,,1,1,trials,pained,uncomfortable,horrified,fearful,"1,2,3,4,5,6,7,8,9",pained,neg_05.jpeg,0
97,1681741463966,17/04/2023 14:24:23,1681741463899,2,17/04/2023 16:24:23,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,16,23,1,Screen 2,fixation,fixation,449.98199999995995,,,,,0,1,0,,,,1,1,trials,satisfied,jubilant,adoring,ecstatic,"1,2,3,4,5,6,7,8,9",adoring,pos_13.jpeg,0
98,1681741490899,17/04/2023 14:24:50,1681741490830,2,17/04/2023 16:24:50,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,16,23,2,Screen 1,Zone4,response_button_text,26923.199999928474,,,adoring,1,1,0,0,,,,1,1,trials,satisfied,jubilant,adoring,ecstatic,"1,2,3,4,5,6,7,8,9",adoring,pos_13.jpeg,0
99,1681741491363,17/04/2023 14:24:51,1681741491282,2,17/04/2023 16:24:51,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,16,23,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,satisfied,jubilant,adoring,ecstatic,"1,2,3,4,5,6,7,8,9",adoring,pos_13.jpeg,0
100,1681741492328,17/04/2023 14:24:52,1681741492254,2,17/04/2023 16:24:52,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,16,23,4,Screen 4,Zone6,response_rating_scale_likert_active,960.1000000238419,,,3,1,0,1,0,,,,1,1,trials,satisfied,jubilant,adoring,ecstatic,"1,2,3,4,5,6,7,8,9",adoring,pos_13.jpeg,0
101,1681741492764,17/04/2023 14:24:52,1681741492696,2,17/04/2023 16:24:52,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,27,24,1,Screen 2,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,distraught,lethargic,unhappy,agonized,"1,2,3,4,5,6,7,8,9",agonized,neg_04.jpeg,0
102,1681741519885,17/04/2023 14:25:19,1681741519808,2,17/04/2023 16:25:19,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,27,24,2,Screen 1,Zone2,response_button_text,27103.799999952316,,,distraught,1,0,1,0,,,,1,1,trials,distraught,lethargic,unhappy,agonized,"1,2,3,4,5,6,7,8,9",agonized,neg_04.jpeg,0
103,1681741520313,17/04/2023 14:25:20,1681741520244,2,17/04/2023 16:25:20,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,27,24,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,distraught,lethargic,unhappy,agonized,"1,2,3,4,5,6,7,8,9",agonized,neg_04.jpeg,0
104,1681741521120,17/04/2023 14:25:21,1681741521041,2,17/04/2023 16:25:21,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,27,24,4,Screen 4,Zone7,response_rating_scale_likert_active,786.6999999284744,,,4,1,0,1,0,,,,1,1,trials,distraught,lethargic,unhappy,agonized,"1,2,3,4,5,6,7,8,9",agonized,neg_04.jpeg,0
105,1681741521543,17/04/2023 14:25:21,1681741521476,2,17/04/2023 16:25:21,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,12,25,1,Screen 2,fixation,fixation,448.10600000002887,,,,,0,1,0,,,,1,1,trials,gratified,amused,energetic,touched,"1,2,3,4,5,6,7,8,9",amused,pos_09.jpeg,0
106,1681741540023,17/04/2023 14:25:40,1681741539948,2,17/04/2023 16:25:39,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,12,25,2,Screen 1,Zone2,response_button_text,18463.600000023842,,,gratified,1,0,1,0,,,,1,1,trials,gratified,amused,energetic,touched,"1,2,3,4,5,6,7,8,9",amused,pos_09.jpeg,0
107,1681741540465,17/04/2023 14:25:40,1681741540393,2,17/04/2023 16:25:40,121969,5,task-cf1c,,28916469,BLIND,8609614,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 112.0.0.0,1440x900,1440x690,,MET,59,BA,AB,Spreadsheet1,Spreadsheet1,12,25,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,gratified,amused,energetic,touched,"1,2,3,4,5,6,7,8,9",amused,pos_09.jpeg,0
